customer_id,gender,age,tenure,monthlycharges,paymentmethod,churn,industry
TEL_5134-IKDAY,Female,32,1,69.8,Electronic check,1.0,Telecom
TEL_1360-XFJMR,Female,35,67,109.7,Credit card (automatic),0.0,Telecom
TEL_3070-DVEYC,Male,62,7,73.75,Mailed check,1.0,Telecom
TEL_5730-RIITO,Female,70,43,33.45,Credit card (automatic),0.0,Telecom
TEL_9058-MJLZC,Female,62,24,94.6,Electronic check,0.0,Telecom
TEL_5707-ORNDZ,Male,47,9,54.55,Electronic check,1.0,Telecom
TEL_0902-XKXPN,Male,53,69,20.2,Bank transfer (automatic),0.0,Telecom
TEL_5177-RVZNU,Female,54,37,20.3,Bank transfer (automatic),0.0,Telecom
TEL_0056-EPFBG,Male,53,20,39.4,Credit card (automatic),0.0,Telecom
TEL_8993-IZEUX,Male,60,7,69.15,Bank transfer (automatic),0.0,Telecom
TEL_8696-JKZNU,Female,68,37,76.25,Electronic check,1.0,Telecom
TEL_5380-AFSSK,Female,38,5,93.9,Mailed check,1.0,Telecom
TEL_8190-ZTQFB,Male,42,41,51.35,Electronic check,0.0,Telecom
TEL_0931-MHTEM,Female,48,54,100.05,Credit card (automatic),0.0,Telecom
TEL_2055-PDADH,Female,21,3,70.4,Electronic check,1.0,Telecom
TEL_7515-LODFU,Male,54,69,20.3,Credit card (automatic),0.0,Telecom
TEL_0440-UEDAI,Female,39,53,94.45,Credit card (automatic),0.0,Telecom
TEL_1337-BOZWO,Male,70,18,46.4,Credit card (automatic),0.0,Telecom
TEL_0868-VJRDR,Male,48,64,104.05,Credit card (automatic),0.0,Telecom
TEL_8714-EUHJO,Female,60,31,91.15,Electronic check,1.0,Telecom
TEL_6344-SFJVH,Female,49,20,24.9,Credit card (automatic),0.0,Telecom
TEL_3950-VPYJB,Male,66,57,59.6,Mailed check,0.0,Telecom
TEL_8041-TMEID,Male,66,63,108.5,Credit card (automatic),0.0,Telecom
TEL_7321-ZNSLA,Male,30,13,40.55,Mailed check,0.0,Telecom
TEL_6941-KXRRV,Female,40,48,58.95,Bank transfer (automatic),0.0,Telecom
TEL_3721-CNEYS,Female,58,2,70.95,Electronic check,1.0,Telecom
TEL_8727-JQFHV,Male,66,57,20.75,Mailed check,0.0,Telecom
TEL_9475-NNDGC,Male,41,71,113.15,Bank transfer (automatic),0.0,Telecom
TEL_1355-KUSBG,Female,37,7,48.8,Electronic check,0.0,Telecom
TEL_3688-FTHLT,Female,29,16,63.05,Bank transfer (automatic),0.0,Telecom
TEL_0899-LIIBW,Male,48,34,100.85,Electronic check,0.0,Telecom
TEL_2568-OIADY,Female,28,37,99.5,Electronic check,1.0,Telecom
TEL_1384-RCUXW,Male,50,16,80.55,Mailed check,0.0,Telecom
TEL_5825-XJOCM,Male,32,48,64.4,Bank transfer (automatic),0.0,Telecom
TEL_6848-YLDFR,Male,34,58,75.2,Credit card (automatic),0.0,Telecom
TEL_8125-QPFJD,Female,59,72,84.9,Bank transfer (automatic),0.0,Telecom
TEL_2320-YKQBO,Female,62,7,19.3,Mailed check,0.0,Telecom
TEL_1193-RTSLK,Female,65,38,83.9,Credit card (automatic),1.0,Telecom
TEL_2302-ANTDP,Female,32,48,117.45,Electronic check,1.0,Telecom
TEL_5923-GXUOC,Male,47,10,104.4,Electronic check,1.0,Telecom
TEL_4973-RLZVI,Female,33,30,74.65,Credit card (automatic),0.0,Telecom
TEL_7869-ZYDST,Male,56,31,59.05,Credit card (automatic),0.0,Telecom
TEL_4501-UYKBC,Female,28,46,69.1,Credit card (automatic),0.0,Telecom
TEL_1215-EXRMO,Male,36,50,20.55,Mailed check,0.0,Telecom
TEL_2305-MRGLV,Male,58,28,76.55,Bank transfer (automatic),0.0,Telecom
TEL_8404-VIOMB,Female,60,66,62.5,Bank transfer (automatic),0.0,Telecom
TEL_5233-GEEAX,Male,50,8,29.4,Electronic check,1.0,Telecom
TEL_2359-KLTEK,Female,62,41,94.9,Bank transfer (automatic),0.0,Telecom
TEL_5304-EFJLP,Male,70,72,111.65,Bank transfer (automatic),0.0,Telecom
TEL_2673-ZALNP,Female,69,7,19.9,Mailed check,0.0,Telecom
TEL_9184-GALIL,Female,42,38,20.45,Mailed check,0.0,Telecom
TEL_4393-RYCRE,Male,69,44,106.05,Electronic check,0.0,Telecom
TEL_9746-MDMBK,Male,39,47,113.45,Bank transfer (automatic),0.0,Telecom
TEL_3162-ZJZFU,Male,36,53,92.55,Electronic check,0.0,Telecom
TEL_8404-GFGCZ,Male,34,4,65.6,Electronic check,0.0,Telecom
TEL_8875-AKBYH,Male,68,20,84.35,Electronic check,0.0,Telecom
TEL_4432-ADRLB,Male,25,2,44.65,Mailed check,1.0,Telecom
TEL_0533-UCAAU,Male,36,57,71.1,Credit card (automatic),0.0,Telecom
TEL_1394-SUIUH,Female,56,44,85.15,Electronic check,0.0,Telecom
TEL_3521-MNKLV,Male,34,24,49.7,Mailed check,0.0,Telecom
TEL_2533-TIBIX,Male,28,15,30.2,Bank transfer (automatic),0.0,Telecom
TEL_8993-PHFWD,Female,43,3,25.25,Electronic check,1.0,Telecom
TEL_1565-RHDJD,Female,52,4,84.05,Bank transfer (automatic),1.0,Telecom
TEL_7137-RYLPP,Male,25,37,85.7,Electronic check,1.0,Telecom
TEL_3765-JXVKY,Female,25,1,74.7,Electronic check,1.0,Telecom
TEL_5092-STPKP,Female,48,24,56.35,Credit card (automatic),0.0,Telecom
TEL_7330-WZLNC,Female,56,5,90.8,Electronic check,1.0,Telecom
TEL_0114-PEGZZ,Female,61,33,107.55,Electronic check,0.0,Telecom
TEL_3359-DSRKA,Female,23,58,19.85,Mailed check,0.0,Telecom
TEL_8639-NHQEI,Female,64,72,95.9,Bank transfer (automatic),0.0,Telecom
TEL_7161-DFHUF,Female,30,71,23.85,Mailed check,0.0,Telecom
TEL_3957-LXOLK,Female,25,28,106.15,Electronic check,1.0,Telecom
TEL_3720-DBRWL,Male,51,51,83.85,Credit card (automatic),0.0,Telecom
TEL_6635-MYYYZ,Female,33,30,85.35,Bank transfer (automatic),1.0,Telecom
TEL_8565-WUXZU,Male,30,72,84.8,Credit card (automatic),0.0,Telecom
TEL_5281-BUZGT,Male,21,36,90.85,Electronic check,1.0,Telecom
TEL_4994-OBRSZ,Male,58,14,76.1,Bank transfer (automatic),0.0,Telecom
TEL_0562-FGDCR,Female,64,72,74.55,Mailed check,0.0,Telecom
TEL_2436-QBZFP,Female,70,22,39.2,Electronic check,0.0,Telecom
TEL_3420-YJLQT,Female,70,2,79.55,Electronic check,0.0,Telecom
TEL_6040-CGACY,Female,58,15,19.6,Mailed check,0.0,Telecom
TEL_6582-PLFUU,Male,35,51,19.55,Credit card (automatic),0.0,Telecom
TEL_8242-PDSGJ,Male,55,70,39.15,Credit card (automatic),0.0,Telecom
TEL_0264-CNITK,Female,57,71,20.1,Bank transfer (automatic),0.0,Telecom
TEL_0089-IIQKO,Female,68,39,99.95,Credit card (automatic),0.0,Telecom
TEL_7839-NUIAA,Female,55,61,59.8,Electronic check,0.0,Telecom
TEL_6075-QMNRR,Female,24,52,49.75,Bank transfer (automatic),0.0,Telecom
TEL_5378-IKEEG,Female,68,1,35.75,Electronic check,1.0,Telecom
TEL_5966-EMAZU,Male,44,64,108.5,Mailed check,0.0,Telecom
TEL_0440-EKDCF,Male,35,62,60.15,Credit card (automatic),0.0,Telecom
TEL_4774-HHGGS,Male,59,30,19.05,Mailed check,0.0,Telecom
TEL_2718-GAXQD,Female,36,4,46.0,Electronic check,1.0,Telecom
TEL_2055-BFOCC,Male,58,63,84.0,Bank transfer (automatic),0.0,Telecom
TEL_8180-AKMJV,Female,23,1,44.55,Credit card (automatic),0.0,Telecom
TEL_4298-OYIFC,Male,28,15,103.45,Electronic check,0.0,Telecom
TEL_5566-SOEZD,Male,29,27,80.65,Credit card (automatic),0.0,Telecom
TEL_9842-EFSYY,Female,29,4,57.2,Mailed check,0.0,Telecom
TEL_2272-WUSPA,Female,32,72,110.75,Electronic check,0.0,Telecom
TEL_4584-LBNMK,Male,68,45,24.7,Credit card (automatic),0.0,Telecom
TEL_3898-GUYTS,Female,57,45,97.05,Electronic check,0.0,Telecom
TEL_0930-EHUZA,Female,67,36,76.35,Mailed check,0.0,Telecom
TEL_6413-XKKPU,Male,36,17,89.4,Electronic check,1.0,Telecom
TEL_9975-SKRNR,Male,52,1,18.9,Mailed check,0.0,Telecom
TEL_3703-KBKZP,Male,62,16,74.45,Bank transfer (automatic),0.0,Telecom
TEL_1449-XQEMT,Male,30,3,19.8,Mailed check,1.0,Telecom
TEL_2626-URJFX,Male,42,4,50.9,Electronic check,1.0,Telecom
TEL_4973-MGTON,Female,34,71,84.4,Credit card (automatic),0.0,Telecom
TEL_3682-YEUWS,Male,24,10,24.4,Mailed check,0.0,Telecom
TEL_1223-UNPKS,Male,40,20,20.05,Mailed check,0.0,Telecom
TEL_2612-RRIDN,Male,21,4,81.0,Electronic check,1.0,Telecom
TEL_4735-ASGMA,Male,55,26,98.35,Electronic check,1.0,Telecom
TEL_3446-QDSZF,Female,25,4,55.5,Credit card (automatic),0.0,Telecom
TEL_3669-LVWZB,Male,53,5,51.0,Mailed check,1.0,Telecom
TEL_6892-EZDTG,Female,53,4,91.65,Electronic check,1.0,Telecom
TEL_5117-IFGPS,Male,58,29,84.3,Electronic check,0.0,Telecom
TEL_7379-FNIUJ,Male,48,2,100.2,Electronic check,0.0,Telecom
TEL_1627-AFWVJ,Female,69,29,19.4,Mailed check,0.0,Telecom
TEL_9725-SCPZG,Male,52,1,90.85,Electronic check,1.0,Telecom
TEL_5884-GCYMI,Male,27,1,69.4,Mailed check,1.0,Telecom
TEL_3217-FZDMN,Female,45,8,94.45,Credit card (automatic),1.0,Telecom
TEL_4486-EFAEB,Male,64,13,20.4,Electronic check,0.0,Telecom
TEL_0060-FUALY,Female,33,59,94.75,Electronic check,0.0,Telecom
TEL_7853-GVUDZ,Female,42,1,20.15,Credit card (automatic),1.0,Telecom
TEL_7480-QNVZJ,Male,31,50,95.7,Electronic check,1.0,Telecom
TEL_6954-OOYZZ,Male,30,18,44.35,Bank transfer (automatic),0.0,Telecom
TEL_7088-FBAWU,Female,57,17,74.55,Mailed check,0.0,Telecom
TEL_8313-AFGBW,Male,35,47,73.6,Electronic check,0.0,Telecom
TEL_3943-KDREE,Female,32,26,74.95,Bank transfer (automatic),1.0,Telecom
TEL_9239-ZBZZV,Female,64,6,47.95,Electronic check,1.0,Telecom
TEL_3097-IDVPU,Male,22,19,50.1,Credit card (automatic),0.0,Telecom
TEL_4398-HSCJH,Female,22,3,63.6,Electronic check,1.0,Telecom
TEL_2197-OMWGI,Female,48,68,53.0,Electronic check,0.0,Telecom
TEL_2303-PJYHN,Female,22,2,19.85,Bank transfer (automatic),0.0,Telecom
TEL_9795-VOWON,Male,66,7,24.35,Credit card (automatic),0.0,Telecom
TEL_1237-WIYYZ,Female,50,18,19.55,Mailed check,0.0,Telecom
TEL_1987-AUELQ,Female,35,71,25.05,Credit card (automatic),0.0,Telecom
TEL_7852-LECYP,Male,20,13,93.8,Credit card (automatic),0.0,Telecom
TEL_4430-UZIPO,Male,30,3,36.85,Mailed check,1.0,Telecom
TEL_4822-LPTYJ,Male,42,72,103.75,Bank transfer (automatic),0.0,Telecom
TEL_8165-CBKXO,Male,32,66,56.75,Credit card (automatic),0.0,Telecom
TEL_6527-PZFPV,Male,62,24,20.8,Credit card (automatic),0.0,Telecom
TEL_4855-SNKMY,Female,66,1,44.1,Electronic check,1.0,Telecom
TEL_9593-CVZKR,Female,48,56,24.45,Mailed check,0.0,Telecom
TEL_8595-SIZNC,Female,64,22,25.6,Bank transfer (automatic),0.0,Telecom
TEL_8008-HAWED,Male,64,14,50.75,Electronic check,1.0,Telecom
TEL_7124-UGSUR,Female,29,61,104.4,Credit card (automatic),1.0,Telecom
TEL_1862-SKORY,Female,46,40,39.3,Electronic check,1.0,Telecom
TEL_5236-XMZJY,Female,24,42,59.65,Bank transfer (automatic),0.0,Telecom
TEL_4827-DPADN,Female,33,72,83.3,Bank transfer (automatic),0.0,Telecom
TEL_2694-CIUMO,Female,35,12,79.55,Credit card (automatic),0.0,Telecom
TEL_5846-ABOBJ,Male,50,71,24.45,Bank transfer (automatic),0.0,Telecom
TEL_1439-LCGVL,Female,63,26,19.2,Mailed check,0.0,Telecom
TEL_0909-SDHNU,Female,60,7,29.8,Mailed check,0.0,Telecom
TEL_4647-XXZAM,Female,27,6,45.5,Mailed check,0.0,Telecom
TEL_1502-XFCVR,Female,30,58,106.45,Electronic check,1.0,Telecom
TEL_7740-KKCXF,Male,55,51,30.05,Credit card (automatic),0.0,Telecom
TEL_5360-XGYAZ,Male,49,72,65.65,Bank transfer (automatic),0.0,Telecom
TEL_9692-TUSXH,Female,41,18,96.05,Electronic check,1.0,Telecom
TEL_7912-SYRQT,Female,61,7,75.1,Bank transfer (automatic),1.0,Telecom
TEL_3557-HTYWR,Female,40,47,74.05,Mailed check,0.0,Telecom
TEL_4816-JBHOV,Male,54,2,44.7,Electronic check,1.0,Telecom
TEL_8920-NAVAY,Male,23,62,110.75,Bank transfer (automatic),0.0,Telecom
TEL_1699-TLDLZ,Female,47,16,19.7,Mailed check,0.0,Telecom
TEL_5600-PDUJF,Male,67,6,49.5,Credit card (automatic),0.0,Telecom
TEL_8292-TYSPY,Male,29,19,55.0,Credit card (automatic),1.0,Telecom
TEL_0567-XRHCU,Female,55,69,43.95,Credit card (automatic),0.0,Telecom
TEL_1867-BDVFH,Male,23,11,74.35,Electronic check,1.0,Telecom
TEL_2067-QYTCF,Female,50,64,111.15,Electronic check,0.0,Telecom
TEL_2359-QWQUL,Female,50,39,104.7,Credit card (automatic),1.0,Telecom
TEL_9103-TCIHJ,Female,48,15,55.7,Mailed check,1.0,Telecom
TEL_7407-SUJIZ,Male,41,25,20.6,Mailed check,0.0,Telecom
TEL_9150-KPBJQ,Female,53,6,19.65,Credit card (automatic),0.0,Telecom
TEL_0052-DCKON,Male,33,66,115.8,Bank transfer (automatic),0.0,Telecom
TEL_3654-ARMGP,Female,42,61,88.65,Credit card (automatic),0.0,Telecom
TEL_9699-UBQFS,Female,28,43,94.5,Electronic check,0.0,Telecom
TEL_9367-TCUYN,Female,39,12,20.1,Mailed check,0.0,Telecom
TEL_1261-FWTTE,Male,52,23,34.65,Bank transfer (automatic),0.0,Telecom
TEL_3528-HFRIQ,Male,41,71,52.3,Bank transfer (automatic),0.0,Telecom
TEL_0708-SJDIS,Female,52,34,65.0,Mailed check,0.0,Telecom
TEL_4140-WJAWW,Female,25,5,19.85,Credit card (automatic),1.0,Telecom
TEL_2073-QBVBI,Female,56,41,35.45,Mailed check,0.0,Telecom
TEL_6928-ONTRW,Female,38,72,19.7,Credit card (automatic),0.0,Telecom
TEL_3320-VEOYC,Male,30,14,95.6,Electronic check,0.0,Telecom
TEL_5231-FIQPA,Female,52,41,19.85,Mailed check,0.0,Telecom
TEL_6617-WLBQC,Female,35,23,81.85,Credit card (automatic),0.0,Telecom
TEL_2599-CIPQE,Male,62,71,109.3,Credit card (automatic),0.0,Telecom
TEL_6653-CBBOM,Female,40,1,70.3,Electronic check,1.0,Telecom
TEL_8774-GSBUN,Male,63,72,25.4,Mailed check,0.0,Telecom
TEL_7326-RIGQZ,Male,66,6,69.8,Electronic check,0.0,Telecom
TEL_1401-FTHFQ,Male,40,23,20.0,Credit card (automatic),0.0,Telecom
TEL_3247-ZVOUO,Male,52,10,85.55,Electronic check,1.0,Telecom
TEL_0254-FNMCI,Female,58,72,109.9,Electronic check,0.0,Telecom
TEL_1848-LBZHY,Female,64,7,50.3,Bank transfer (automatic),0.0,Telecom
TEL_6101-IMRMM,Male,47,6,94.5,Mailed check,1.0,Telecom
TEL_8118-TJAFG,Male,30,9,101.5,Electronic check,0.0,Telecom
TEL_5429-LWCMV,Female,52,12,89.15,Electronic check,0.0,Telecom
TEL_7298-IZWLY,Female,46,1,19.4,Mailed check,0.0,Telecom
TEL_9758-MFWGD,Female,22,48,29.9,Bank transfer (automatic),0.0,Telecom
TEL_3955-JBZZM,Male,28,20,78.8,Electronic check,0.0,Telecom
TEL_1268-ASBGA,Female,59,16,85.35,Credit card (automatic),1.0,Telecom
TEL_8943-URTMR,Female,64,2,79.65,Mailed check,1.0,Telecom
TEL_4815-TUMEQ,Female,67,10,19.3,Mailed check,0.0,Telecom
TEL_4713-LZDRV,Female,44,2,79.6,Electronic check,1.0,Telecom
TEL_9909-IDLEK,Male,59,20,96.8,Mailed check,0.0,Telecom
TEL_4092-OFQZS,Male,24,20,20.65,Mailed check,0.0,Telecom
TEL_1561-BWHIN,Male,55,19,19.8,Mailed check,0.0,Telecom
TEL_4325-NFSKC,Male,23,19,90.6,Electronic check,1.0,Telecom
TEL_9927-DSWDF,Male,58,22,104.6,Electronic check,0.0,Telecom
TEL_9500-LTVBP,Female,33,35,80.05,Credit card (automatic),0.0,Telecom
TEL_7252-NTGSS,Female,60,1,45.15,Mailed check,0.0,Telecom
TEL_8149-AIQCG,Male,59,39,73.15,Credit card (automatic),0.0,Telecom
TEL_1360-JYXKQ,Female,45,54,99.1,Electronic check,0.0,Telecom
TEL_2955-PSXOE,Female,33,1,20.2,Bank transfer (automatic),1.0,Telecom
TEL_7762-URZQH,Male,29,66,106.05,Credit card (automatic),1.0,Telecom
TEL_0899-WZRSD,Male,37,56,105.35,Mailed check,0.0,Telecom
TEL_3255-GRXMG,Male,59,18,45.65,Credit card (automatic),0.0,Telecom
TEL_4828-FAZPK,Female,26,16,79.95,Credit card (automatic),0.0,Telecom
TEL_6094-ZIVKX,Female,21,68,54.45,Credit card (automatic),0.0,Telecom
TEL_6925-BAYGL,Female,53,53,25.1,Credit card (automatic),0.0,Telecom
TEL_3262-EIDHV,Female,36,72,84.7,Credit card (automatic),0.0,Telecom
TEL_7354-OIJLX,Male,66,9,75.85,Electronic check,0.0,Telecom
TEL_1376-HHBDV,Female,70,30,48.8,Mailed check,0.0,Telecom
TEL_6907-NZZIJ,Female,31,36,99.15,Electronic check,1.0,Telecom
TEL_6133-OZILE,Female,39,18,35.2,Electronic check,0.0,Telecom
TEL_4135-FRWKJ,Female,48,55,76.25,Electronic check,0.0,Telecom
TEL_2911-UREFD,Female,59,39,55.9,Electronic check,1.0,Telecom
TEL_3744-ZRRDZ,Male,22,21,82.35,Electronic check,1.0,Telecom
TEL_5673-TIYIB,Male,21,2,40.4,Credit card (automatic),1.0,Telecom
TEL_6551-ZCOTS,Male,36,33,24.9,Bank transfer (automatic),0.0,Telecom
TEL_7191-ADRGF,Male,68,44,54.3,Bank transfer (automatic),0.0,Telecom
TEL_5018-LXQQG,Female,28,30,66.3,Bank transfer (automatic),0.0,Telecom
TEL_6892-BOGQE,Female,26,71,20.9,Bank transfer (automatic),0.0,Telecom
TEL_1602-IJQQE,Female,70,4,75.35,Electronic check,1.0,Telecom
TEL_4628-WQCQQ,Male,22,35,85.15,Electronic check,1.0,Telecom
TEL_1746-TGTWV,Male,43,1,75.35,Credit card (automatic),0.0,Telecom
TEL_5995-SNNEW,Male,58,23,104.45,Electronic check,0.0,Telecom
TEL_8050-WYBND,Female,65,22,49.45,Credit card (automatic),0.0,Telecom
TEL_2821-WARNZ,Female,37,49,19.45,Credit card (automatic),0.0,Telecom
TEL_4879-GZLFH,Female,34,42,92.15,Electronic check,0.0,Telecom
TEL_1644-IRKSF,Female,30,33,93.8,Electronic check,1.0,Telecom
TEL_8314-HTWVE,Female,34,7,19.85,Mailed check,0.0,Telecom
TEL_9402-ROUMJ,Female,23,67,100.25,Bank transfer (automatic),0.0,Telecom
TEL_2507-QZPQS,Male,36,15,95.7,Electronic check,0.0,Telecom
TEL_7159-NOKYQ,Male,63,67,93.15,Electronic check,0.0,Telecom
TEL_5707-ZMDJP,Male,54,53,69.7,Mailed check,0.0,Telecom
TEL_8779-YIQQA,Male,25,21,19.8,Mailed check,0.0,Telecom
TEL_7136-IHZJA,Female,27,40,71.35,Mailed check,0.0,Telecom
TEL_8966-OIQHG,Female,32,22,20.75,Bank transfer (automatic),0.0,Telecom
TEL_7074-STDCN,Male,65,39,40.6,Electronic check,0.0,Telecom
TEL_3705-PSNGL,Male,51,45,20.4,Electronic check,1.0,Telecom
TEL_8739-QOTTN,Female,64,2,20.35,Mailed check,0.0,Telecom
TEL_1399-OUPJN,Female,56,57,19.75,Bank transfer (automatic),0.0,Telecom
TEL_0277-BKSQP,Male,27,8,54.4,Electronic check,0.0,Telecom
TEL_6502-HCJTI,Male,62,7,94.7,Credit card (automatic),1.0,Telecom
TEL_2606-RMDHZ,Male,57,6,30.5,Credit card (automatic),1.0,Telecom
TEL_5774-XZTQC,Female,20,7,20.45,Mailed check,0.0,Telecom
TEL_2676-SSLTO,Male,66,49,66.15,Bank transfer (automatic),0.0,Telecom
TEL_6266-QHOJZ,Female,64,65,89.85,Electronic check,0.0,Telecom
TEL_7269-JISCY,Female,59,55,45.05,Bank transfer (automatic),0.0,Telecom
TEL_0363-SVHYR,Male,46,71,86.85,Bank transfer (automatic),0.0,Telecom
TEL_8547-NSBBO,Male,39,35,96.75,Mailed check,0.0,Telecom
TEL_8258-GSTJK,Male,58,3,77.0,Electronic check,1.0,Telecom
TEL_6861-OKBCE,Female,23,11,20.1,Credit card (automatic),1.0,Telecom
TEL_9940-RHLFB,Female,27,1,75.3,Electronic check,1.0,Telecom
TEL_6591-QGOYB,Male,52,17,106.65,Bank transfer (automatic),0.0,Telecom
TEL_9070-BCKQP,Female,37,72,110.15,Credit card (automatic),0.0,Telecom
TEL_6421-SZVEM,Female,58,28,82.85,Bank transfer (automatic),0.0,Telecom
TEL_1328-EUZHC,Female,51,18,20.1,Mailed check,0.0,Telecom
TEL_2995-UPRYS,Female,37,40,99.2,Credit card (automatic),1.0,Telecom
TEL_8878-RYUKI,Female,45,52,59.45,Electronic check,0.0,Telecom
TEL_9633-DENPU,Female,34,47,58.6,Bank transfer (automatic),0.0,Telecom
TEL_7811-JIVPF,Female,49,23,49.7,Credit card (automatic),0.0,Telecom
TEL_7113-HIPFI,Male,59,66,65.85,Mailed check,0.0,Telecom
TEL_8541-QVFKM,Female,41,8,73.5,Electronic check,0.0,Telecom
TEL_6686-YPGHK,Male,62,47,85.5,Mailed check,1.0,Telecom
TEL_1383-EZRWL,Female,43,7,20.05,Mailed check,1.0,Telecom
TEL_9258-CNWAC,Female,57,71,113.65,Credit card (automatic),0.0,Telecom
TEL_5371-VYLSX,Female,42,50,83.4,Electronic check,0.0,Telecom
TEL_6374-AFWOX,Male,55,46,65.65,Mailed check,0.0,Telecom
TEL_4759-TRPLW,Male,70,1,70.4,Electronic check,1.0,Telecom
TEL_5317-FLPJF,Female,55,66,61.35,Bank transfer (automatic),0.0,Telecom
TEL_7621-VPNET,Female,61,42,85.9,Credit card (automatic),0.0,Telecom
TEL_6034-YMTOB,Female,52,5,75.65,Mailed check,0.0,Telecom
TEL_8563-IIOXK,Male,40,7,49.75,Electronic check,1.0,Telecom
TEL_4903-CNOZC,Male,48,29,70.9,Credit card (automatic),0.0,Telecom
TEL_4353-HYOJD,Female,63,27,49.85,Mailed check,0.0,Telecom
TEL_8020-BWHYL,Female,38,15,75.3,Credit card (automatic),1.0,Telecom
TEL_7267-FRMJW,Female,30,25,20.1,Mailed check,0.0,Telecom
TEL_2982-VPSGI,Female,53,11,94.0,Electronic check,1.0,Telecom
TEL_4188-FRABG,Male,57,57,103.05,Electronic check,0.0,Telecom
TEL_8199-ZLLSA,Male,23,67,118.35,Bank transfer (automatic),1.0,Telecom
TEL_4128-ETESU,Female,38,47,99.7,Electronic check,0.0,Telecom
TEL_0620-DLSLK,Female,44,13,81.9,Mailed check,0.0,Telecom
TEL_4625-EWPTF,Male,32,8,30.45,Electronic check,1.0,Telecom
TEL_5980-NOPLP,Female,30,44,96.1,Electronic check,1.0,Telecom
TEL_3850-OKINF,Male,50,71,66.2,Electronic check,0.0,Telecom
TEL_6892-XPFPU,Male,70,24,104.25,Electronic check,1.0,Telecom
TEL_8010-EZLOU,Male,48,15,80.2,Electronic check,1.0,Telecom
TEL_1156-ZFYDO,Female,60,1,19.75,Electronic check,0.0,Telecom
TEL_3295-YVUSR,Male,40,2,72.6,Mailed check,0.0,Telecom
TEL_8016-NCFVO,Male,39,55,116.5,Electronic check,0.0,Telecom
TEL_4119-ZYPZY,Male,24,71,106.8,Electronic check,0.0,Telecom
TEL_5549-ZGHFB,Male,45,50,24.95,Mailed check,0.0,Telecom
TEL_7577-SWIFR,Male,56,1,89.25,Electronic check,0.0,Telecom
TEL_0303-WMMRN,Male,35,5,19.25,Mailed check,0.0,Telecom
TEL_6408-OTUBZ,Female,29,66,104.55,Bank transfer (automatic),0.0,Telecom
TEL_5204-HMGYF,Female,41,49,87.2,Mailed check,0.0,Telecom
TEL_1078-TDCRN,Female,49,3,30.75,Electronic check,0.0,Telecom
TEL_3727-OVPRY,Male,24,66,25.7,Credit card (automatic),0.0,Telecom
TEL_3797-FKOGQ,Male,29,11,86.2,Electronic check,0.0,Telecom
TEL_7622-NXQZR,Male,34,28,30.1,Credit card (automatic),0.0,Telecom
TEL_6196-HBOBZ,Male,44,65,99.35,Electronic check,0.0,Telecom
TEL_3970-XGJDU,Female,20,62,19.2,Credit card (automatic),0.0,Telecom
TEL_7017-VFULY,Female,41,2,20.1,Bank transfer (automatic),0.0,Telecom
TEL_5562-YJQGT,Female,60,2,20.35,Credit card (automatic),0.0,Telecom
TEL_8807-OPMBM,Female,23,55,25.65,Credit card (automatic),0.0,Telecom
TEL_5439-WIKXB,Male,22,41,94.55,Electronic check,0.0,Telecom
TEL_9874-QLCLH,Female,38,17,104.2,Electronic check,1.0,Telecom
TEL_8294-UIMBA,Female,36,30,94.4,Bank transfer (automatic),0.0,Telecom
TEL_8109-YUOHE,Male,38,17,56.1,Mailed check,0.0,Telecom
TEL_5840-NVDCG,Female,67,16,68.25,Bank transfer (automatic),0.0,Telecom
TEL_8092-NLTGF,Male,67,72,24.75,Bank transfer (automatic),0.0,Telecom
TEL_5928-QLDHB,Male,65,9,76.25,Electronic check,0.0,Telecom
TEL_9840-EFJQB,Female,70,1,74.35,Electronic check,0.0,Telecom
TEL_0696-UKTOX,Male,33,23,54.15,Electronic check,0.0,Telecom
TEL_4801-KFYKL,Male,68,8,19.45,Bank transfer (automatic),0.0,Telecom
TEL_3472-OAOOR,Male,50,19,34.95,Mailed check,0.0,Telecom
TEL_6135-OZQVA,Female,30,7,53.65,Electronic check,0.0,Telecom
TEL_8062-YBDOE,Male,36,1,69.65,Electronic check,1.0,Telecom
TEL_2252-JHJGE,Male,21,61,104.0,Electronic check,0.0,Telecom
TEL_4188-PCPIG,Female,21,57,70.35,Credit card (automatic),0.0,Telecom
TEL_6000-APYLU,Male,20,9,80.8,Electronic check,1.0,Telecom
TEL_7105-BENQF,Male,68,15,64.85,Mailed check,0.0,Telecom
TEL_7721-DVEKZ,Female,32,1,19.65,Mailed check,0.0,Telecom
TEL_3566-VVORZ,Female,29,12,45.9,Bank transfer (automatic),0.0,Telecom
TEL_9507-HSMMZ,Male,29,54,20.0,Mailed check,0.0,Telecom
TEL_2480-SQIOB,Male,47,4,44.8,Electronic check,0.0,Telecom
TEL_0947-IDHRQ,Female,46,7,80.3,Mailed check,1.0,Telecom
TEL_7813-TKCVO,Female,52,20,20.35,Mailed check,0.0,Telecom
TEL_0128-MKWSG,Female,52,26,45.8,Mailed check,0.0,Telecom
TEL_3672-YITQD,Male,48,36,84.1,Electronic check,1.0,Telecom
TEL_4350-ZTLPI,Female,69,53,108.95,Bank transfer (automatic),0.0,Telecom
TEL_9048-JVYVF,Male,42,3,69.35,Electronic check,1.0,Telecom
